onset	duration	sample	trial_type	stim_file	value
0.3516	0.0	361	response	n/a	202
7.3828	0.0	7561	response	n/a	202
11.3486	0.5	11622	stimulus	n/a	112
11.8867	0.0	12173	response	n/a	201
12.7646	0.5	13072	stimulus	n/a	112
13.3906	0.0	13713	response	n/a	201
14.3643	0.5	14710	stimulus	n/a	112
14.8945	0.0	15253	response	n/a	202
15.9473	0.5	16331	stimulus	n/a	122
16.3350	0.0	16728	response	n/a	201
17.4629	0.5	17883	stimulus	n/a	122
17.8467	0.0	18276	response	n/a	201
18.9629	0.5	19419	stimulus	n/a	112
19.5264	0.0	19996	response	n/a	201
20.4453	0.5	20937	stimulus	n/a	121
21.3271	0.0	21840	response	n/a	201
21.8945	0.5	22421	stimulus	n/a	122
22.5264	0.0	23068	response	n/a	201
23.4111	0.5	23974	stimulus	n/a	112
24.1426	0.0	24723	response	n/a	201
24.9775	0.5	25578	stimulus	n/a	112
25.4785	0.0	26091	response	n/a	201
26.3936	0.5	27028	stimulus	n/a	111
27.0869	0.0	27738	response	n/a	201
27.8760	0.5	28546	stimulus	n/a	122
28.5430	0.0	29229	response	n/a	201
29.4092	0.5	30116	stimulus	n/a	122
29.9668	0.0	30687	response	n/a	201
30.8916	0.5	31634	stimulus	n/a	121
31.3105	0.0	32063	response	n/a	202
32.4580	0.5	33238	stimulus	n/a	121
33.2461	0.0	34045	response	n/a	201
34.0068	0.5	34824	stimulus	n/a	122
34.5820	0.0	35413	response	n/a	201
35.6064	0.5	36462	stimulus	n/a	112
36.2627	0.0	37134	response	n/a	201
37.1396	0.5	38032	stimulus	n/a	112
37.7188	0.0	38625	response	n/a	201
38.5723	0.5	39499	stimulus	n/a	111
39.1104	0.0	40050	response	n/a	201
40.0713	0.5	41034	stimulus	n/a	121
40.8301	0.0	41811	response	n/a	201
41.5215	0.5	42519	stimulus	n/a	111
42.1904	0.0	43204	response	n/a	201
43.1211	0.5	44157	stimulus	n/a	112
43.8467	0.0	44900	response	n/a	201
44.7031	0.5	45777	stimulus	n/a	111
45.4385	0.0	46530	response	n/a	201
46.2861	0.5	47398	stimulus	n/a	111
47.1582	0.0	48291	response	n/a	201
47.8193	0.5	48968	stimulus	n/a	112
48.5098	0.0	49675	response	n/a	201
49.4180	0.5	50605	stimulus	n/a	121
50.3105	0.0	51519	response	n/a	201
50.9844	0.5	52209	stimulus	n/a	112
51.6377	0.0	52878	response	n/a	201
52.5674	0.5	53830	stimulus	n/a	112
53.0703	0.0	54345	response	n/a	201
54.1504	0.5	55451	stimulus	n/a	122
54.6543	0.0	55967	response	n/a	201
55.7324	0.5	57071	stimulus	n/a	122
56.3418	0.0	57695	response	n/a	201
57.1826	0.5	58556	stimulus	n/a	111
57.7100	0.0	59096	response	n/a	202
58.7148	0.5	60125	stimulus	n/a	111
59.1982	0.0	60620	response	n/a	201
60.1143	0.5	61558	stimulus	n/a	121
60.8135	0.0	62274	response	n/a	201
61.5977	0.5	63077	stimulus	n/a	112
62.0537	0.0	63544	response	n/a	201
63.0967	0.5	64612	stimulus	n/a	122
63.6221	0.0	65150	response	n/a	201
64.5967	0.5	66148	stimulus	n/a	112
65.3262	0.0	66895	response	n/a	201
66.0459	0.5	67632	stimulus	n/a	121
66.8457	0.0	68451	response	n/a	201
67.5283	0.5	69150	stimulus	n/a	111
68.4297	0.0	70073	response	n/a	201
69.0615	0.5	70720	stimulus	n/a	112
69.8057	0.0	71482	response	n/a	201
70.4609	0.5	72153	stimulus	n/a	121
71.1494	0.0	72858	response	n/a	201
82.2236	0.5	84198	stimulus	n/a	112
82.9258	0.0	84917	response	n/a	201
83.7393	0.5	85750	stimulus	n/a	121
84.5977	0.0	86629	response	n/a	201
