onset	duration	sample	trial_type	stim_file	value
6.2783	0.0	6430	response	n/a	202
13.1338	0.0	13450	response	n/a	202
17.1631	0.5	17576	stimulus	n/a	111
17.7500	0.0	18177	response	n/a	201
18.6963	0.5	19146	stimulus	n/a	112
19.2539	0.0	19717	response	n/a	201
20.2119	0.5	20698	stimulus	n/a	111
20.7578	0.0	21257	response	n/a	201
21.7617	0.5	22285	stimulus	n/a	122
22.6143	0.0	23158	response	n/a	201
23.2607	0.5	23820	stimulus	n/a	111
23.8301	0.0	24403	response	n/a	201
24.8604	0.5	25458	stimulus	n/a	111
25.4463	0.0	26058	response	n/a	201
26.4434	0.5	27079	stimulus	n/a	122
27.0215	0.0	27671	response	n/a	201
27.8594	0.5	28529	stimulus	n/a	122
28.4297	0.0	29113	response	n/a	201
29.3584	0.5	30064	stimulus	n/a	112
30.0059	0.0	30727	response	n/a	201
30.8086	0.5	31549	stimulus	n/a	111
31.3818	0.0	32136	response	n/a	201
32.3242	0.5	33101	stimulus	n/a	112
32.9414	0.0	33733	response	n/a	201
33.7568	0.5	34568	stimulus	n/a	111
34.2461	0.0	35069	response	n/a	201
35.3066	0.5	36155	stimulus	n/a	121
35.9180	0.0	36781	response	n/a	201
36.7393	0.5	37622	stimulus	n/a	122
37.2939	0.0	38190	response	n/a	201
38.2891	0.5	39209	stimulus	n/a	122
39.0215	0.0	39959	response	n/a	201
39.8047	0.5	40761	stimulus	n/a	111
40.4053	0.0	41376	response	n/a	201
41.2549	0.5	42246	stimulus	n/a	121
41.8379	0.0	42843	response	n/a	201
42.7539	0.5	43781	stimulus	n/a	121
43.2451	0.0	44284	response	n/a	201
44.3203	0.5	45385	stimulus	n/a	121
44.7891	0.0	45865	response	n/a	201
45.7363	0.5	46835	stimulus	n/a	121
46.3252	0.0	47438	response	n/a	201
47.1855	0.5	48319	stimulus	n/a	111
47.7334	0.0	48880	response	n/a	201
48.6348	0.5	49803	stimulus	n/a	121
49.1416	0.0	50322	response	n/a	201
50.2012	0.5	51407	stimulus	n/a	122
50.8457	0.0	52067	response	n/a	201
51.6670	0.5	52908	stimulus	n/a	122
52.2852	0.0	53541	response	n/a	201
53.2500	0.5	54529	stimulus	n/a	121
53.7812	0.0	55073	response	n/a	201
54.6660	0.5	55979	stimulus	n/a	121
55.1650	0.0	56490	response	n/a	201
56.1494	0.5	57498	stimulus	n/a	121
56.6211	0.0	57981	response	n/a	201
57.6152	0.5	58999	stimulus	n/a	111
58.2051	0.0	59603	response	n/a	201
59.1152	0.5	60535	stimulus	n/a	112
59.7969	0.0	61233	response	n/a	201
60.5312	0.5	61985	stimulus	n/a	122
61.1328	0.0	62601	response	n/a	201
62.1299	0.5	63622	stimulus	n/a	112
62.6855	0.0	64191	response	n/a	201
63.7295	0.5	65260	stimulus	n/a	122
64.3174	0.0	65862	response	n/a	202
65.2793	0.5	66847	stimulus	n/a	122
66.0049	0.0	67590	response	n/a	201
66.8623	0.5	68468	stimulus	n/a	112
67.4609	0.0	69081	response	n/a	201
68.4609	0.5	70105	stimulus	n/a	121
68.9727	0.0	70629	response	n/a	201
70.0439	0.5	71726	stimulus	n/a	121
70.6689	0.0	72366	response	n/a	201
71.5938	0.5	73313	stimulus	n/a	112
72.1807	0.0	73914	response	n/a	201
73.0596	0.5	74814	stimulus	n/a	121
73.6211	0.0	75389	response	n/a	201
74.5088	0.5	76298	stimulus	n/a	122
75.1406	0.0	76945	response	n/a	201
75.9922	0.5	77817	stimulus	n/a	122
76.8604	0.0	78706	response	n/a	201
86.3379	0.5	88411	stimulus	n/a	122
86.9482	0.0	89036	response	n/a	201
87.7549	0.5	89862	stimulus	n/a	121
88.3887	0.0	90511	response	n/a	201
89.2207	0.5	91363	stimulus	n/a	111
89.7881	0.0	91944	response	n/a	201
90.6865	0.5	92864	stimulus	n/a	121
91.2363	0.0	93427	response	n/a	201
92.2695	0.5	94485	stimulus	n/a	121
92.8125	0.0	95041	response	n/a	201
93.7520	0.5	96003	stimulus	n/a	111
94.2764	0.0	96540	response	n/a	201
95.2520	0.5	97539	stimulus	n/a	111
95.8125	0.0	98113	response	n/a	201
96.8350	0.5	99160	stimulus	n/a	122
97.3164	0.0	99653	response	n/a	201
98.2842	0.5	100644	stimulus	n/a	112
98.9961	0.0	101373	response	n/a	201
99.6836	0.5	102077	stimulus	n/a	111
100.2607	0.0	102668	response	n/a	201
101.2500	0.5	103681	stimulus	n/a	121
101.9004	0.0	104347	response	n/a	201
102.7490	0.5	105216	stimulus	n/a	122
103.4043	0.0	105887	response	n/a	201
104.2656	0.5	106769	stimulus	n/a	112
104.9639	0.0	107484	response	n/a	201
105.6816	0.5	108219	stimulus	n/a	112
106.2998	0.0	108852	response	n/a	201
107.2646	0.5	109840	stimulus	n/a	112
107.7881	0.0	110376	response	n/a	201
108.7637	0.5	111375	stimulus	n/a	112
109.2441	0.0	111867	response	n/a	201
110.2129	0.5	112859	stimulus	n/a	112
110.6602	0.0	113317	response	n/a	201
111.6963	0.5	114378	stimulus	n/a	112
112.1719	0.0	114865	response	n/a	201
113.2959	0.5	116016	stimulus	n/a	121
113.9639	0.0	116700	response	n/a	201
114.8945	0.5	117653	stimulus	n/a	122
115.6279	0.0	118404	response	n/a	201
116.4111	0.5	119206	stimulus	n/a	122
117.1963	0.0	120010	response	n/a	201
117.9600	0.5	120792	stimulus	n/a	121
118.5557	0.0	121402	response	n/a	201
119.4434	0.5	122311	stimulus	n/a	112
120.1074	0.0	122991	response	n/a	201
120.9922	0.5	123897	stimulus	n/a	111
121.6357	0.0	124556	response	n/a	201
122.4092	0.5	125348	stimulus	n/a	122
123.2598	0.0	126219	response	n/a	201
123.8252	0.5	126798	stimulus	n/a	122
124.6602	0.0	127653	response	n/a	201
