onset	duration	sample	trial_type	stim_file	value
2.8535	0.0	2923	response	n/a	202
13.3096	0.0	13630	response	n/a	202
17.3057	0.5	17722	stimulus	n/a	221
17.9014	0.0	18332	response	n/a	201
18.8389	0.5	19292	stimulus	n/a	221
19.3975	0.0	19864	response	n/a	202
20.4219	0.5	20913	stimulus	n/a	222
20.9570	0.0	21461	response	n/a	201
21.9873	0.5	22516	stimulus	n/a	222
22.5254	0.0	23067	response	n/a	202
23.5703	0.5	24137	stimulus	n/a	221
24.3008	0.0	24885	response	n/a	202
25.1367	0.5	25741	stimulus	n/a	221
25.8291	0.0	26450	response	n/a	201
26.6191	0.5	27259	stimulus	n/a	212
27.2930	0.0	27949	response	n/a	201
28.0684	0.5	28743	stimulus	n/a	221
28.7246	0.0	29415	response	n/a	201
29.6348	0.5	30347	stimulus	n/a	211
30.3574	0.0	31087	response	n/a	202
31.0840	0.5	31831	stimulus	n/a	222
31.8447	0.0	32610	response	n/a	201
32.6670	0.5	33452	stimulus	n/a	212
33.4609	0.0	34265	response	n/a	201
34.2334	0.5	35056	stimulus	n/a	212
34.8447	0.0	35682	response	n/a	202
35.7324	0.5	36591	stimulus	n/a	221
36.4609	0.0	37337	response	n/a	202
37.1650	0.5	38058	stimulus	n/a	211
37.7568	0.0	38664	response	n/a	202
38.6816	0.5	39611	stimulus	n/a	221
39.4844	0.0	40433	response	n/a	202
40.2314	0.5	41198	stimulus	n/a	221
40.9248	0.0	41908	response	n/a	201
41.8301	0.5	42835	stimulus	n/a	222
42.5410	0.0	43563	response	n/a	201
43.3135	0.5	44354	stimulus	n/a	221
43.9971	0.0	45054	response	n/a	201
44.8623	0.5	45940	stimulus	n/a	221
45.6045	0.0	46700	response	n/a	201
46.4453	0.5	47561	stimulus	n/a	211
47.0850	0.0	48216	response	n/a	201
47.8613	0.5	49011	stimulus	n/a	211
48.4922	0.0	49657	response	n/a	201
49.3945	0.5	50581	stimulus	n/a	211
50.0605	0.0	51263	response	n/a	201
50.9609	0.5	52185	stimulus	n/a	212
51.6367	0.0	52877	response	n/a	201
52.4434	0.5	53703	stimulus	n/a	221
53.4609	0.0	54745	response	n/a	201
53.9258	0.5	55221	stimulus	n/a	212
54.5645	0.0	55875	response	n/a	201
55.4424	0.5	56774	stimulus	n/a	221
56.0684	0.0	57415	response	n/a	201
56.9248	0.5	58292	stimulus	n/a	211
57.5566	0.0	58939	response	n/a	202
58.4580	0.5	59862	stimulus	n/a	211
59.1807	0.0	60602	response	n/a	201
59.9736	0.5	61414	stimulus	n/a	222
60.5801	0.0	62035	response	n/a	202
61.4072	0.5	62882	stimulus	n/a	212
62.0840	0.0	63575	response	n/a	202
62.9893	0.5	64502	stimulus	n/a	212
63.6846	0.0	65214	response	n/a	201
64.4727	0.5	66021	stimulus	n/a	221
65.0684	0.0	66631	response	n/a	201
65.9053	0.5	67488	stimulus	n/a	222
66.6758	0.0	68277	response	n/a	201
67.4551	0.5	69075	stimulus	n/a	222
68.0205	0.0	69654	response	n/a	202
69.0039	0.5	70661	stimulus	n/a	221
69.5645	0.0	71235	response	n/a	201
70.5205	0.5	72214	stimulus	n/a	212
71.0684	0.0	72775	response	n/a	201
72.0859	0.5	73817	stimulus	n/a	222
72.7803	0.0	74528	response	n/a	202
73.6357	0.5	75404	stimulus	n/a	211
74.3164	0.0	76101	response	n/a	202
75.2021	0.5	77008	stimulus	n/a	221
75.9883	0.0	77813	response	n/a	201
76.7676	0.5	78611	stimulus	n/a	222
77.5000	0.0	79361	response	n/a	201
95.6279	0.5	97924	stimulus	n/a	221
96.2432	0.0	98554	response	n/a	201
97.1270	0.5	99459	stimulus	n/a	211
97.6514	0.0	99996	response	n/a	201
98.6436	0.5	101012	stimulus	n/a	222
99.2998	0.0	101684	response	n/a	201
100.1094	0.5	102513	stimulus	n/a	221
100.7559	0.0	103175	response	n/a	201
101.6094	0.5	104049	stimulus	n/a	211
102.1396	0.0	104592	response	n/a	201
103.1250	0.5	105601	stimulus	n/a	212
103.6514	0.0	106140	response	n/a	201
104.7080	0.5	107222	stimulus	n/a	211
105.2998	0.0	107828	response	n/a	201
106.1738	0.5	108723	stimulus	n/a	212
106.8037	0.0	109368	response	n/a	201
107.7070	0.5	110293	stimulus	n/a	211
108.2031	0.0	110801	response	n/a	201
109.1562	0.5	111777	stimulus	n/a	222
109.8115	0.0	112448	response	n/a	201
110.6895	0.5	113347	stimulus	n/a	221
111.2676	0.0	113939	response	n/a	201
112.1387	0.5	114831	stimulus	n/a	212
112.7070	0.0	115413	response	n/a	201
113.5547	0.5	116281	stimulus	n/a	221
114.0752	0.0	116814	response	n/a	201
115.1377	0.5	117902	stimulus	n/a	222
115.6748	0.0	118452	response	n/a	202
116.6875	0.5	119489	stimulus	n/a	222
117.2109	0.0	120025	response	n/a	201
118.1865	0.5	121024	stimulus	n/a	211
118.8271	0.0	121680	response	n/a	201
119.6357	0.5	122508	stimulus	n/a	212
120.2588	0.0	123146	response	n/a	201
121.1689	0.5	124078	stimulus	n/a	211
121.6191	0.0	124539	response	n/a	201
122.6680	0.5	125613	stimulus	n/a	212
123.2031	0.0	126161	response	n/a	201
124.1348	0.5	127115	stimulus	n/a	222
124.7314	0.0	127726	response	n/a	202
125.7168	0.5	128735	stimulus	n/a	221
126.2354	0.0	129266	response	n/a	201
127.1338	0.5	130186	stimulus	n/a	211
128.0752	0.0	131150	response	n/a	202
128.5996	0.5	131687	stimulus	n/a	221
129.2910	0.0	132395	response	n/a	201
130.1992	0.5	133325	stimulus	n/a	221
130.7227	0.0	133861	response	n/a	201
131.7812	0.5	134945	stimulus	n/a	212
132.3389	0.0	135516	response	n/a	201
133.2979	0.5	136498	stimulus	n/a	212
133.9629	0.0	137179	response	n/a	202
134.8311	0.5	138068	stimulus	n/a	222
135.2910	0.0	138539	response	n/a	201
136.2637	0.5	139535	stimulus	n/a	211
136.7871	0.0	140071	response	n/a	201
137.6963	0.5	141002	stimulus	n/a	211
138.4189	0.0	141742	response	n/a	201
139.2129	0.5	142555	stimulus	n/a	211
139.6670	0.0	143020	response	n/a	201
140.7119	0.5	144090	stimulus	n/a	211
141.2188	0.0	144609	response	n/a	201
142.2783	0.5	145694	stimulus	n/a	212
142.8350	0.0	146264	response	n/a	202
143.7441	0.5	147195	stimulus	n/a	211
144.2910	0.0	147755	response	n/a	202
145.2773	0.5	148765	stimulus	n/a	222
145.7949	0.0	149295	response	n/a	201
146.7432	0.5	150266	stimulus	n/a	212
147.3145	0.0	150851	response	n/a	201
148.2754	0.5	151835	stimulus	n/a	222
148.8828	0.0	152457	response	n/a	202
149.7422	0.5	153337	stimulus	n/a	221
150.2988	0.0	153907	response	n/a	201
